PY,PT,PG,Have_Funding_Agency,Author_count,Funding_agency_count,Squeezed_Publisher,Contain_Top_All_authors,Contain_Top_All_funding_agencies,Count_of_top_funding_agency,Contain_Top_PU
2015.0,J,13,1,2,3,WILEY-BLACKWELL,0.0,0.0,0,1.0
2015.0,J,9,1,10,2,WILEY-BLACKWELL,0.0,0.0,0,1.0
2015.0,J,6,1,3,3,WILEY-BLACKWELL,0.0,0.0,0,1.0
2015.0,J,16,1,6,4,Other Publishers,0.0,0.0,0,0.0
2015.0,J,12,1,5,1,Other Publishers,0.0,0.0,0,0.0
2015.0,J,8,1,7,2,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2015.0,J,6,1,8,4,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2015.0,J,12,1,15,1,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2015.0,J,9,1,9,3,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2015.0,J,5,1,10,5,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2015.0,J,7,1,3,2,Other Publishers,0.0,0.0,0,0.0
2015.0,J,7,1,9,1,Other Publishers,0.0,0.0,0,0.0
2015.0,J,5,0,14,0,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2015.0,J,6,1,4,2,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2015.0,J,17,1,2,2,PERGAMON-ELSEVIER SCIENCE LTD,0.0,0.0,0,0.0
2015.0,J,7,1,5,3,ELSEVIER SCIENCE SA,0.0,0.0,0,0.0
2015.0,J,4,1,6,3,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2015.0,J,5,1,6,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2015.0,J,10,1,4,1,WILEY-BLACKWELL,0.0,0.0,0,1.0
2015.0,J,7,1,4,1,WILEY-BLACKWELL,0.0,0.0,0,1.0
2015.0,J,9,1,7,5,WILEY-BLACKWELL,0.0,0.0,0,1.0
2015.0,J,10,1,8,2,WILEY-BLACKWELL,0.0,0.0,0,1.0
2015.0,J,10,1,6,4,WILEY,0.0,0.0,0,1.0
2015.0,J,19,0,4,0,Other Publishers,0.0,0.0,0,0.0
2015.0,J,1,0,4,0,Other Publishers,0.0,0.0,0,0.0
2015.0,J,19,1,7,3,Other Publishers,0.0,0.0,0,0.0
2015.0,J,7,1,6,1,SPRINGER,0.0,0.0,0,1.0
2015.0,J,9,1,9,3,Other Publishers,0.0,0.0,0,0.0
2015.0,J,9,0,5,0,ELSEVIER SCIENCE SA,0.0,0.0,0,0.0
2015.0,J,10,1,6,4,Other Publishers,0.0,0.0,0,0.0
2015.0,J,8,1,8,4,AMER CHEMICAL SOC,0.0,1.0,1,1.0
2015.0,J,8,0,4,0,WILEY,0.0,0.0,0,1.0
2015.0,J,8,1,5,1,WILEY-BLACKWELL,0.0,0.0,0,1.0
2015.0,J,10,1,5,3,WILEY,0.0,0.0,0,1.0
2015.0,J,10,1,5,3,Other Publishers,0.0,0.0,0,0.0
2015.0,J,9,1,6,2,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2015.0,J,7,1,15,2,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2015.0,J,6,1,5,1,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2015.0,J,12,0,3,0,Other Publishers,0.0,0.0,0,0.0
2015.0,J,14,1,4,1,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2015.0,J,10,1,3,3,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2015.0,J,18,1,7,5,WILEY,0.0,0.0,0,1.0
2015.0,J,7,1,10,6,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2015.0,J,15,1,7,3,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2015.0,J,8,0,6,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,25,1,13,6,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,12,1,7,3,Other Publishers,0.0,0.0,0,0.0
2016.0,J,12,1,9,2,Other Publishers,0.0,0.0,0,0.0
2016.0,J,7,1,6,3,Other Publishers,0.0,0.0,0,0.0
2016.0,J,6,0,6,0,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,6,1,7,4,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2016.0,J,9,0,1,0,WILEY,0.0,0.0,0,1.0
2016.0,J,8,1,4,9,Other Publishers,0.0,0.0,0,0.0
2016.0,J,15,1,3,1,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,10,1,9,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,6,1,4,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,9,1,6,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,6,1,4,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,7,1,6,5,ELSEVIER SCIENCE SA,0.0,0.0,0,0.0
2016.0,J,8,0,8,0,ELSEVIER SCIENCE SA,0.0,0.0,0,0.0
2016.0,J,9,1,3,2,PERGAMON-ELSEVIER SCIENCE LTD,0.0,0.0,0,0.0
2016.0,J,7,1,6,7,WILEY,0.0,0.0,0,1.0
2016.0,J,14,1,2,7,SPRINGER,0.0,0.0,0,1.0
2016.0,J,12,1,7,2,PERGAMON-ELSEVIER SCIENCE LTD,0.0,0.0,0,0.0
2016.0,J,1,0,7,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,13,1,18,8,SPRINGER,0.0,0.0,0,1.0
2016.0,J,15,0,3,0,WILEY,0.0,0.0,0,1.0
2016.0,J,13,0,3,0,WILEY,0.0,0.0,0,1.0
2016.0,J,10,1,7,4,WILEY,0.0,0.0,0,1.0
2016.0,J,11,1,7,5,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,20,1,7,5,ELSEVIER SCI LTD,1.0,0.0,0,1.0
2016.0,J,5,1,3,1,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,28,1,3,5,Other Publishers,0.0,0.0,0,0.0
2016.0,J,11,1,9,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,21,0,4,0,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,6,1,2,1,SPRINGER,0.0,0.0,0,1.0
2016.0,J,9,0,4,0,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,8,1,6,3,WILEY-BLACKWELL,0.0,1.0,1,1.0
2016.0,J,11,1,4,1,SPRINGER,0.0,0.0,0,1.0
2016.0,J,11,1,11,9,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,13,1,6,1,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,10,1,9,5,Other Publishers,0.0,0.0,0,0.0
2016.0,J,7,1,8,2,Other Publishers,0.0,0.0,0,0.0
2016.0,J,11,1,3,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,18,1,6,5,PERGAMON-ELSEVIER SCIENCE LTD,0.0,0.0,0,0.0
2016.0,J,10,1,4,3,Other Publishers,0.0,0.0,0,0.0
2016.0,J,11,1,6,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,12,1,8,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,9,1,5,3,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,7,1,5,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,5,0,4,0,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,8,1,2,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,14,1,3,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,8,1,4,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,7,1,6,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,9,1,8,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,10,1,5,4,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,12,1,5,5,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,6,0,4,0,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,7,0,8,0,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,6,1,5,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,9,0,5,0,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,14,1,3,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,16,0,4,0,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,15,1,4,4,PERGAMON-ELSEVIER SCIENCE LTD,0.0,0.0,0,0.0
2016.0,J,10,0,5,0,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,4,1,6,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,5,1,4,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,5,1,7,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,5,1,8,4,ELSEVIER SCIENCE BV,0.0,1.0,2,1.0
2016.0,J,4,1,3,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,11,1,6,4,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,11,1,3,2,SPRINGER,0.0,0.0,0,1.0
2016.0,J,20,0,2,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,23,1,4,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,10,1,7,1,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,31,1,4,11,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2016.0,J,9,1,6,1,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,10,1,5,3,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,16,1,13,3,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,16,1,6,1,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,6,1,2,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,12,1,14,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,12,1,5,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,10,0,6,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,17,1,6,2,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,8,1,5,2,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,8,0,4,0,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,10,0,6,0,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,12,0,2,0,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,10,1,4,3,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,14,0,5,0,WILEY,0.0,0.0,0,1.0
2016.0,J,9,1,3,1,WILEY,0.0,0.0,0,1.0
2016.0,J,13,1,12,3,WILEY,0.0,0.0,0,1.0
2016.0,J,8,1,6,5,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,10,1,8,5,Other Publishers,0.0,0.0,0,0.0
2016.0,J,9,1,2,1,ELSEVIER SCIENCE SA,0.0,0.0,0,0.0
2016.0,J,14,1,2,5,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,12,1,5,3,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,13,1,6,2,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,9,1,7,2,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,11,1,9,6,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,10,1,13,5,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,11,1,5,6,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,11,1,10,1,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,13,1,6,1,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,9,1,12,4,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,7,0,7,0,ELSEVIER SCIENCE SA,0.0,0.0,0,0.0
2016.0,J,10,1,8,2,ELSEVIER SCIENCE SA,0.0,0.0,0,0.0
2016.0,J,12,1,9,2,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,9,1,6,1,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,8,0,1,0,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,11,1,7,6,Other Publishers,0.0,0.0,0,0.0
2016.0,J,4,1,4,3,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,5,1,3,3,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,4,1,3,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,5,1,7,3,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,6,0,3,0,WILEY,0.0,0.0,0,1.0
2016.0,J,9,1,5,3,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,9,1,8,4,WILEY,0.0,0.0,0,1.0
2016.0,J,9,1,5,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,10,1,4,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,8,1,5,4,Other Publishers,0.0,0.0,0,0.0
2016.0,J,6,1,4,2,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2016.0,J,8,1,3,2,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,10,1,10,4,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,11,1,6,3,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,7,1,1,2,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,12,1,4,5,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,9,1,6,5,Other Publishers,0.0,0.0,0,0.0
2016.0,J,4,1,5,3,Other Publishers,0.0,0.0,0,0.0
2016.0,J,17,1,6,2,Other Publishers,0.0,0.0,0,0.0
2016.0,J,12,1,12,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,23,0,4,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,17,1,7,6,Other Publishers,0.0,0.0,0,0.0
2016.0,J,6,0,2,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,15,1,2,2,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,8,0,13,0,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,10,1,7,3,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,9,1,4,3,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,9,1,4,3,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,10,1,4,4,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,11,1,8,1,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,11,1,6,7,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,11,0,3,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,4,1,3,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,12,1,8,5,Other Publishers,0.0,0.0,0,0.0
2016.0,J,14,1,5,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,8,0,11,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,11,1,9,2,Other Publishers,0.0,0.0,0,0.0
2016.0,J,9,1,3,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,8,1,7,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,9,1,3,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,8,0,3,0,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2016.0,J,1,0,3,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,9,1,6,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,11,0,12,0,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,10,0,5,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,8,1,5,4,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,11,0,2,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,14,1,2,3,Other Publishers,0.0,0.0,0,0.0
2016.0,J,27,1,39,23,Other Publishers,0.0,0.0,0,0.0
2016.0,J,13,1,7,3,Other Publishers,0.0,0.0,0,0.0
2016.0,J,13,0,5,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,12,1,4,4,Other Publishers,0.0,0.0,0,0.0
2016.0,J,9,1,6,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,5,0,5,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,2,0,1,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,3,0,5,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,3,0,3,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,3,0,6,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,7,1,7,1,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,21,1,3,3,WILEY,0.0,0.0,0,1.0
2016.0,J,10,1,7,4,WILEY,0.0,0.0,0,1.0
2016.0,J,12,1,6,1,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,11,1,7,1,WILEY,0.0,0.0,0,1.0
2016.0,J,10,1,6,2,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,12,1,7,7,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,10,1,4,3,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,13,1,4,4,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,10,1,7,2,Other Publishers,0.0,0.0,0,0.0
2016.0,J,10,0,11,0,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2016.0,J,9,1,4,3,Other Publishers,0.0,0.0,0,0.0
2016.0,J,11,1,1,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,7,1,11,5,Other Publishers,0.0,0.0,0,0.0
2016.0,J,10,0,2,0,WILEY,0.0,0.0,0,1.0
2016.0,J,24,1,5,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,15,0,5,0,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,11,1,5,1,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2016.0,J,9,1,11,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,15,0,2,0,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,10,1,9,3,Other Publishers,0.0,0.0,0,0.0
2016.0,J,7,1,6,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,12,1,5,2,Other Publishers,0.0,0.0,0,0.0
2016.0,J,16,1,4,1,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,8,1,3,2,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,9,1,7,1,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,6,1,5,1,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,22,1,10,1,WILEY,0.0,0.0,0,1.0
2016.0,J,9,1,7,2,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,8,1,4,1,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,10,1,15,2,Other Publishers,0.0,0.0,0,0.0
2016.0,J,14,1,3,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,6,1,8,2,SPRINGER,0.0,0.0,0,1.0
2016.0,J,10,1,7,4,Other Publishers,0.0,0.0,0,0.0
2016.0,J,5,0,9,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,13,1,4,1,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,12,1,8,9,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,12,1,4,1,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,12,1,5,1,WILEY,0.0,0.0,0,1.0
2016.0,J,11,0,3,0,WILEY,0.0,0.0,0,1.0
2016.0,J,5,1,6,2,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2016.0,J,7,1,5,3,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,45,1,10,4,PERGAMON-ELSEVIER SCIENCE LTD,0.0,0.0,0,0.0
2016.0,J,10,1,10,4,Other Publishers,0.0,0.0,0,0.0
2016.0,J,8,1,5,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,10,1,6,2,Other Publishers,0.0,0.0,0,0.0
2016.0,J,10,0,2,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,13,1,2,2,Other Publishers,0.0,0.0,0,0.0
2016.0,J,11,0,7,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,9,0,3,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,12,0,5,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,10,1,2,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,9,1,9,2,Other Publishers,0.0,0.0,0,0.0
2016.0,J,6,1,8,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,4,0,2,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,6,1,6,7,Other Publishers,0.0,0.0,0,0.0
2016.0,J,10,1,4,4,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,7,1,3,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,12,0,6,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,14,1,2,1,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,11,1,2,6,WILEY-V C H VERLAG GMBH,0.0,1.0,1,1.0
2016.0,J,9,1,8,4,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2016.0,J,9,1,2,1,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2016.0,J,14,1,10,2,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2016.0,J,11,1,2,1,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,19,1,4,3,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,12,1,5,1,ELSEVIER SCIENCE SA,0.0,0.0,0,0.0
2016.0,J,7,1,7,1,WILEY,0.0,0.0,0,1.0
2016.0,J,6,0,6,0,WILEY,0.0,0.0,0,1.0
2016.0,J,10,1,6,1,WILEY,0.0,0.0,0,1.0
2016.0,J,9,1,6,3,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,10,1,3,3,PERGAMON-ELSEVIER SCIENCE LTD,0.0,0.0,0,0.0
2016.0,J,5,0,8,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,12,0,9,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,7,1,4,2,ELSEVIER SCIENCE BV,0.0,0.0,0,1.0
2016.0,J,10,1,5,1,SPRINGER,0.0,0.0,0,1.0
2016.0,J,6,1,5,2,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,9,1,6,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,8,1,8,4,Other Publishers,0.0,0.0,0,0.0
2016.0,J,17,1,3,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,4,0,2,0,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,15,1,4,2,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,9,1,5,3,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,10,1,8,5,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,6,1,5,3,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,9,1,12,2,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,6,1,5,1,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,11,1,8,4,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,10,1,7,2,SPRINGER,0.0,0.0,0,1.0
2016.0,J,7,1,2,1,SPRINGER,0.0,0.0,0,1.0
2016.0,J,12,1,3,1,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,8,1,4,2,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,10,1,12,1,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,10,1,7,1,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,10,1,4,3,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,8,1,6,2,AMER CHEMICAL SOC,0.0,0.0,0,1.0
2016.0,J,7,1,6,2,ELSEVIER SCIENCE SA,0.0,0.0,0,0.0
2016.0,J,8,1,3,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,5,1,5,5,WILEY-V C H VERLAG GMBH,0.0,0.0,0,1.0
2016.0,J,9,1,5,6,SPRINGER,0.0,0.0,0,1.0
2016.0,J,8,0,2,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,12,1,7,3,Other Publishers,0.0,0.0,0,0.0
2016.0,J,15,1,8,2,Other Publishers,0.0,0.0,0,0.0
2016.0,J,12,1,7,1,Other Publishers,0.0,0.0,0,0.0
2016.0,J,1,0,5,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,9,0,5,0,Other Publishers,0.0,0.0,0,0.0
2016.0,J,9,1,4,3,Other Publishers,0.0,0.0,0,0.0
2016.0,J,17,0,5,0,PERGAMON-ELSEVIER SCIENCE LTD,0.0,0.0,0,0.0
2016.0,J,17,1,14,4,Other Publishers,0.0,0.0,0,0.0
2016.0,J,11,0,1,0,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,8,0,6,0,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,12,1,10,1,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,10,1,14,5,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,10,1,9,5,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,17,1,14,7,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,10,1,8,2,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,10,1,8,1,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,12,1,5,4,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,10,1,14,12,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,13,1,9,5,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,10,1,12,1,ELSEVIER SCI LTD,0.0,0.0,0,1.0
2016.0,J,11,1,2,1,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,7,0,6,0,PERGAMON-ELSEVIER SCIENCE LTD,0.0,0.0,0,0.0
2016.0,J,8,1,4,6,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,11,0,4,0,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,9,1,4,1,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,7,1,6,2,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,12,1,7,1,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,8,1,5,1,WILEY-BLACKWELL,0.0,0.0,0,1.0
2016.0,J,7,0,4,0,WILEY-BLACKWELL,0.0,0.0,0,1.0
